# step           OCL           OBL   coupled_OBL uncoupled_OBL
    64          5.20         18.00         17.70          0.31
    65          5.23         17.53         17.25          0.27
    66          6.44         16.59         16.29          0.31
    67          7.39         15.74         15.43          0.31
    68          7.10         15.40         15.09          0.31
    69          6.49         15.20         14.90          0.31
    70          7.29         14.66         14.43          0.22
    71          7.44         14.36         14.19          0.17
    72          8.02         13.76         13.57          0.19
    73          8.01         13.54         13.37          0.17
    74          8.77         13.42         13.28          0.14
    75          8.43         13.24         13.07          0.17
    76          8.27         13.05         12.93          0.12
    77          8.63         12.92         12.78          0.14
    78          8.68         12.92         12.73          0.19
    79          8.10         13.14         12.92          0.22
    80          7.94         12.82         12.65          0.17
    81          7.54         12.75         12.59          0.15
    82          7.92         12.84         12.66          0.17
    83          8.18         12.89         12.72          0.17
    84          7.64         12.79         12.67          0.12
    85          7.08         12.96         12.84          0.12
    86          4.79         14.01         13.82          0.19
    87          2.37         15.51         15.23          0.27
    88          0.89         16.66         16.28          0.38
    89          0.50         18.13         17.65          0.48
    90          0.17         19.80         19.25          0.55
    91          0.12         21.23         20.61          0.62
    92          0.00         22.33         21.71          0.62
    93          0.03         23.50         23.04          0.46
    94          0.00         25.09         24.49          0.60
    95          0.00         26.30         25.61          0.68
    96          0.00         27.18         26.53          0.65
    97          0.00         28.12         27.52          0.60
    98          0.00         27.68         27.06          0.62
    99          0.00         28.05         27.28          0.77
   100          0.00         27.90         27.11          0.79
   101          0.00         27.65         26.95          0.70
   102          0.00         27.33         26.67          0.67
   103          0.00         26.97         26.15          0.82
   104          0.00         26.26         25.30          0.95
   105          0.00         25.20         24.19          1.01
   106          0.00         24.40         23.00          1.40
   107          0.00         22.32         20.72          1.60
   108          0.00         20.66         19.11          1.55
   109          0.00         19.08         17.46          1.62
   110          0.00         18.36         16.35          2.01
   111          0.00         17.57         15.39          2.18
   112          0.00         15.35         13.46          1.89
   113          0.00         13.34         11.52          1.82
   114          0.00         12.12         10.11          2.01
   115          0.00         11.79          9.70          2.09
   116          0.07         10.94          9.02          1.92
   117          0.07         10.22          8.07          2.16
   118          0.05          9.10          6.57          2.53
   119          0.00          7.70          5.35          2.34
   120          0.00          6.93          4.71          2.23
   121          0.00          6.42          4.14          2.28
   122          0.00          6.08          3.75          2.33
   123          0.00          5.79          3.41          2.38
   124          0.00          5.48          3.05          2.43
   125          0.00          4.92          2.71          2.21
   126          0.00          4.72          2.61          2.10
   127          0.00          4.80          2.36          2.44
   128          0.00          4.78          2.31          2.48
   129          0.00          4.32          2.10          2.22
   130          0.00          4.26          1.76          2.49
   131          0.00          4.16          1.44          2.71
   132          0.00          3.83          1.20          2.63
   133          0.00          4.02          1.32          2.70
   134          0.00          4.14          1.36          2.78
   135          0.00          3.64          1.02          2.63
   136          0.00          3.51          1.05          2.46
   137          0.00          3.56          1.15          2.41
   138          0.05          3.73          1.17          2.56
   139          0.05          3.59          1.05          2.54
   140          0.05          3.37          0.90          2.47
   141          0.00          3.35          0.85          2.51
   142          0.00          3.24          0.81          2.42
   143          0.00          3.27          0.73          2.54
   144          0.00          3.00          0.53          2.47
   145          0.00          3.08          0.56          2.52
   146          0.00          3.19          0.47          2.71
   147          0.00          3.36          0.44          2.91
   148          0.00          3.12          0.47          2.64
   149          0.00          2.78          0.46          2.32
   150          0.08          2.81          0.54          2.27
   151          0.17          2.88          0.51          2.37
   152          0.30          3.10          0.42          2.68
   153          0.39          3.02          0.36          2.66
   154          0.34          2.93          0.42          2.51
   155          0.15          3.03          0.37          2.66
   156          0.24          2.88          0.37          2.51
   157          0.34          2.90          0.49          2.41
   158          0.15          2.54          0.42          2.12
   159          0.29          2.52          0.39          2.14
   160          0.46          2.93          0.46          2.47
   161          0.59          2.75          0.46          2.29
   162          0.86          2.69          0.36          2.34
   163          0.75          3.12          0.32          2.80
   164          0.56          3.00          0.32          2.68
   165          0.78          2.81          0.34          2.47
   166          0.88          2.95          0.44          2.51
   167          0.58          2.85          0.53          2.32
   168          0.25          2.81          0.46          2.36
   169          0.15          2.90          0.49          2.41
   170          0.29          3.00          0.53          2.47
   171          0.56          3.17          0.56          2.61
   172          0.63          2.92          0.56          2.36
   173          1.12          3.12          0.63          2.49
   174          1.24          3.31          0.70          2.61
   175          1.20          3.31          0.70          2.61
   176          1.25          3.00          0.78          2.22
   177          0.64          3.17          0.97          2.20
   178          0.81          3.36          1.05          2.31
   179          1.05          3.19          1.07          2.12
   180          0.81          3.07          1.03          2.04
   181          0.51          3.16          0.98          2.17
   182          0.80          3.46          1.12          2.34
   183          0.75          3.58          1.09          2.49
   184          0.78          3.78          1.22          2.56
   185          1.00          3.75          1.39          2.36
   186          0.75          3.90          1.56          2.34
   187          1.22          4.31          1.58          2.73
   188          1.54          4.26          1.63          2.63
   189          1.41          4.00          1.61          2.39
   190          1.43          4.16          1.58          2.58
   191          1.10          4.17          1.80          2.38
   192          1.02          4.27          1.97          2.31
   193          1.19          4.48          2.09          2.39
   194          1.09          4.75          2.10          2.65
   195          1.22          4.63          2.15          2.48
   196          1.24          4.66          2.05          2.61
   197          1.39          4.68          2.07          2.61
   198          1.41          4.31          2.02          2.29
   199          1.49          4.23          1.97          2.26
   200          2.00          4.19          2.17          2.02
   201          1.63          4.28          2.26          2.02
   202          1.83          4.46          2.41          2.05
   203          1.98          4.61          2.58          2.03
   204          2.14          5.27          2.78          2.49
   205          2.41          5.78          3.02          2.77
   206          2.09          5.14          3.04          2.10
   207          1.99          5.09          3.09          2.00
   208          1.82          5.09          2.92          2.17
   209          2.16          5.25          2.99          2.26
   210          2.16          5.42          3.11          2.31
   211          2.02          5.57          3.23          2.35
   212          2.12          5.49          3.31          2.18
   213          1.72          5.62          3.25          2.38
   214          2.04          5.57          3.04          2.53
   215          1.63          4.92          3.02          1.90
   216          1.83          5.24          3.29          1.95
   217          2.17          5.40          3.39          2.00
   218          1.87          5.58          3.41          2.17
   219          2.27          6.03          3.60          2.43
   220          2.95          5.50          3.36          2.14
   221          2.87          5.59          3.45          2.14
   222          2.70          5.60          3.60          2.00
   223          2.67          5.72          3.82          1.90
   224          2.73          6.35          4.23          2.12
   225          3.38          6.38          4.31          2.07
   226          3.36          6.74          4.53          2.21
   227          2.51          6.82          4.82          2.00
   228          2.14          6.77          4.87          1.90
   229          2.26          7.39          5.15          2.24
   230          1.99          7.19          5.06          2.12
   231          2.53          7.13          4.98          2.16
   232          3.12          7.00          4.99          2.00
   233          2.80          6.64          4.89          1.75
   234          2.46          6.95          5.33          1.61
   235          2.45          7.47          5.74          1.73
   236          2.50          7.75          5.86          1.89
   237          2.94          8.13          6.20          1.94
   238          3.04          8.06          6.26          1.80
   239          3.21          8.26          6.55          1.72
   240          3.59          8.54          6.60          1.94
   241          3.76          8.89          6.77          2.13
   242          3.20          9.03          6.92          2.11
   243          2.94          9.03          7.00          2.02
   244          2.87          8.55          6.87          1.68
   245          3.45          8.55          6.90          1.65
   246          3.45          9.01          7.34          1.67
   247          3.33          9.35          7.53          1.82
   248          2.72          9.70          7.56          2.14
   249          2.80          9.73          7.81          1.92
   250          3.16          9.49          7.89          1.60
   251          3.17          9.56          7.89          1.66
   252          3.82         10.08          8.15          1.94
   253          3.84          9.61          7.84          1.77
   254          3.45          9.46          7.88          1.58
   255          3.87          9.81          7.83          1.99
   256          4.19          9.71          7.66          2.05
   257          3.79          9.85          7.95          1.90
   258          4.52         10.12          8.27          1.85
   259          4.85         10.13          8.43          1.70
   260          3.88         10.29          8.56          1.73
   261          3.58         10.44          8.65          1.79
   262          3.58         10.35          8.51          1.84
   263          3.72         10.31          8.45          1.86
   264          3.73         10.80          9.07          1.74
   265          3.31         11.20          9.46          1.74
   266          1.70         11.83         10.02          1.81
   267          0.84         11.85          9.82          2.03
   268          0.38         12.17          9.96          2.22
   269          0.15         11.88          9.96          1.93
   270          0.03         11.92         10.05          1.87
   271          0.03         12.48         10.40          2.08
   272          0.00         12.92         10.93          1.99
   273          0.00         13.32         11.31          2.01
   274          0.00         13.50         11.48          2.03
   275          0.00         13.35         11.15          2.20
   276          0.00         13.48         11.13          2.35
   277          0.00         13.33         11.00          2.34
   278          0.00         12.86         10.36          2.50
   279          0.00         12.29         10.11          2.18
   280          0.00         11.71          9.68          2.03
   281          0.00         11.97          9.41          2.56
   282          0.00         11.57          9.10          2.47
   283          0.00         11.22          8.85          2.37
   284          0.00         10.71          8.56          2.15
   285          0.00         10.09          7.95          2.14
   286          0.00          9.34          7.06          2.28
   287          0.00          9.04          6.59          2.45
   288          0.00          8.62          6.05          2.57
   289          0.00          7.63          5.37          2.27
   290          0.00          7.38          4.96          2.42
   291          0.00          7.32          4.65          2.67
   292          0.00          6.80          4.30          2.51
   293          0.00          6.43          4.01          2.42
   294          0.00          5.71          3.37          2.34
   295          0.00          5.86          3.31          2.56
   296          0.00          5.91          2.74          3.17
   297          0.00          5.51          2.47          3.03
   298          0.00          4.79          2.22          2.57
   299          0.00          4.77          1.94          2.83
   300          0.02          4.14          1.57          2.57
   301          0.02          3.89          1.19          2.69
   302          0.02          4.21          1.01          3.21
   303          0.02          3.89          1.06          2.83
   304          0.00          3.77          1.13          2.64
   305          0.00          3.94          1.21          2.73
   306          0.00          3.95          1.11          2.85
   307          0.00          4.22          0.85          3.37
   308          0.00          3.76          0.70          3.07
   309          0.00          3.13          0.58          2.55
   310          0.00          3.37          0.72          2.66
   311          0.00          3.56          0.70          2.86
   312          0.00          3.20          0.51          2.69
   313          0.00          3.01          0.44          2.57
   314          0.00          3.20          0.41          2.79
   315          0.00          2.88          0.34          2.54
   316          0.00          2.79          0.31          2.48
   317          0.00          2.93          0.43          2.50
   318          0.00          2.96          0.44          2.52
   319          0.00          2.94          0.27          2.67
   320          0.00          3.20          0.26          2.94
   321          0.00          3.29          0.32          2.96
   322          0.00          3.07          0.31          2.76
   323          0.00          2.95          0.36          2.59
   324          0.00          2.74          0.32          2.42
   325          0.00          2.91          0.24          2.67
   326          0.00          3.27          0.26          3.01
   327          0.00          2.90          0.24          2.66
   328          0.00          3.05          0.22          2.83
   329          0.00          3.25          0.29          2.96
   330          0.00          3.00          0.24          2.76
   331          0.00          2.61          0.15          2.45
   332          0.07          3.00          0.14          2.86
   333          0.05          3.37          0.17          3.20
   334          0.00          3.05          0.17          2.88
   335          0.00          2.84          0.20          2.64
   336          0.00          2.79          0.15          2.64
   337          0.00          2.96          0.05          2.91
   338          0.05          3.13          0.03          3.09
   339          0.05          2.81          0.07          2.74
   340          0.05          2.84          0.12          2.72
   341          0.07          2.86          0.20          2.66
   342          0.14          2.59          0.19          2.40
   343          0.15          2.57          0.12          2.45
   344          0.09          2.52          0.15          2.36
   345          0.00          2.62          0.14          2.48
   346          0.07          2.59          0.05          2.53
   347          0.07          2.81          0.10          2.71
   348          0.15          2.84          0.14          2.71
   349          0.15          3.03          0.12          2.91
   350          0.22          3.27          0.12          3.15
   351          0.17          2.89          0.10          2.79
   352          0.26          3.00          0.10          2.89
   353          0.26          2.89          0.10          2.79
   354          0.31          2.52          0.14          2.38
   355          0.36          2.84          0.15          2.69
   356          0.20          2.81          0.15          2.66
   357          0.22          2.76          0.19          2.57
   358          0.32          2.96          0.22          2.74
   359          0.43          3.03          0.27          2.76
   360          0.66          3.10          0.26          2.84
   361          0.63          3.25          0.29          2.96
   362          0.39          3.11          0.26          2.86
   363          0.36          2.89          0.19          2.71
   364          0.41          2.76          0.20          2.55
   365          0.44          2.86          0.24          2.62
   366          0.68          2.76          0.22          2.54
   367          0.49          2.74          0.36          2.38
   368          0.60          3.29          0.46          2.83
   369          0.65          3.61          0.51          3.10
   370          0.53          3.20          0.53          2.67
   371          0.39          2.88          0.56          2.32
   372          0.29          2.91          0.56          2.35
   373          0.24          3.14          0.61          2.52
   374          0.53          3.00          0.60          2.40
   375          0.75          3.05          0.60          2.45
   376          0.89          3.26          0.67          2.59
   377          0.65          3.20          0.77          2.44
   378          0.61          3.07          0.77          2.30
   379          0.60          3.12          0.85          2.27
   380          0.41          3.51          1.07          2.44
   381          0.53          3.78          1.09          2.69
   382          0.41          3.70          1.26          2.44
   383          0.99          3.70          1.23          2.47
   384          1.04          3.97          1.19          2.78
   385          0.90          3.94          1.26          2.68
   386          1.07          3.97          1.35          2.63
   387          1.11          3.89          1.36          2.52
   388          1.23          4.07          1.36          2.71
   389          1.18          3.82          1.36          2.45
   390          0.87          3.63          1.45          2.18
   391          0.78          3.99          1.50          2.49
   392          0.72          4.47          1.57          2.90
   393          1.07          4.11          1.43          2.68
   394          1.64          4.07          1.43          2.64
   395          1.67          4.23          1.45          2.78
   396          1.31          4.21          1.48          2.73
   397          1.28          3.99          1.41          2.57
   398          1.23          4.29          1.65          2.64
   399          1.18          4.38          1.81          2.57
   400          1.60          4.33          1.76          2.57
   401          1.98          3.97          1.64          2.34
   402          2.25          3.82          1.64          2.18
   403          1.94          4.06          1.50          2.56
   404          2.05          4.14          1.50          2.64
   405          2.30          3.89          1.74          2.15
   406          2.35          3.98          1.86          2.12
   407          2.39          4.28          2.05          2.23
   408          2.23          4.28          2.10          2.18
   409          1.84          4.28          2.25          2.03
   410          1.91          4.34          2.29          2.05
   411          2.29          4.71          2.42          2.29
   412          2.63          4.92          2.73          2.19
   413          2.39          5.19          2.90          2.29
   414          1.91          5.18          2.87          2.31
   415          2.15          5.21          2.89          2.33
   416          2.12          5.13          2.92          2.21
   417          2.04          5.34          3.10          2.24
   418          2.07          5.66          3.32          2.34
   419          2.07          5.80          3.56          2.24
   420          2.60          6.02          3.76          2.26
   421          2.89          6.26          3.97          2.29
   422          2.92          6.16          3.93          2.22
   423          2.08          6.47          4.15          2.32
   424          2.43          6.51          4.34          2.17
   425          2.34          6.47          4.34          2.13
   426          2.75          6.79          4.61          2.19
   427          2.82          6.90          4.68          2.22
   428          2.27          6.99          4.90          2.10
   429          2.32          7.12          4.83          2.29
   430          2.34          7.76          5.29          2.47
   431          2.05          8.03          5.64          2.39
   432          1.86          7.90          5.66          2.23
   433          2.05          8.17          5.90          2.27
   434          1.76          8.10          6.02          2.08
   435          1.89          8.37          6.48          1.89
   436          1.65          8.26          6.47          1.79
   437          2.17          8.22          6.45          1.77
   438          2.54          8.31          6.40          1.91
   439          2.37          8.36          6.31          2.05
   440          2.28          8.35          6.46          1.89
   441          2.46          8.68          6.89          1.79
   442          3.14          8.92          7.05          1.88
   443          3.60          8.90          7.16          1.74
   444          2.87          8.73          6.83          1.90
   445          3.06          8.74          6.84          1.90
   446          3.11          8.73          6.76          1.97
   447          3.44          9.05          6.86          2.19
   448          3.65          8.78          6.57          2.21
   449          3.20          8.39          6.50          1.88
   450          3.13          8.36          6.68          1.68
   451          3.44          8.41          6.53          1.88
   452          3.39          8.29          6.41          1.88
   453          3.89          8.16          6.32          1.83
   454          4.15          8.02          6.22          1.80
   455          3.72          8.00          6.24          1.77
   456          3.31          8.29          6.40          1.89
   457          3.42          8.57          6.59          1.97
   458          3.47          8.70          7.00          1.70
   459          4.24          8.80          7.17          1.63
   460          3.81          9.07          7.61          1.46
   461          3.55          9.36          7.85          1.51
   462          3.92          9.17          7.54          1.63
   463          3.53          9.15          7.57          1.58
   464          3.39          9.11          7.50          1.61
   465          3.12          9.22          7.52          1.70
   466          3.94          9.36          7.71          1.64
   467          3.89          9.17          7.75          1.42
   468          4.15          9.36          7.90          1.46
   469          3.87          9.41          7.86          1.54
   470          3.94          9.64          8.17          1.47
   471          4.71          9.85          8.39          1.46
   472          4.86         10.07          8.77          1.30
   473          4.37         10.07          8.82          1.25
   474          3.87         10.42          9.07          1.35
   475          4.40         11.11          9.55          1.56
   476          4.09         11.52         10.14          1.39
   477          3.78         12.16         10.86          1.30
   478          4.66         13.03         11.50          1.52
   479          4.65         13.26         11.81          1.45
   480          4.50         13.09         11.88          1.21
   481          3.73         12.99         11.77          1.21
   482          4.07         12.77         11.54          1.23
   483          4.05         12.77         11.65          1.13
   484          3.64         13.27         12.04          1.23
   485          3.32         13.18         11.87          1.32
   486          3.79         13.28         11.91          1.37
   487          3.79         13.02         11.73          1.30
   488          2.90         13.59         12.20          1.38
   489          3.76         13.58         12.12          1.45
   490          4.55         13.79         12.41          1.38
   491          4.34         13.80         12.46          1.33
   492          4.67         13.91         12.42          1.49
   493          4.81         13.91         12.44          1.47
   494          4.40         13.93         12.59          1.33
   495          4.52         13.97         12.64          1.34
   496          4.28         14.26         12.91          1.35
   497          4.76         14.38         13.22          1.16
   498          4.57         14.40         13.29          1.11
   499          4.02         14.33         13.23          1.10
   500          4.42         14.75         13.67          1.08
   501          4.40         14.86         13.69          1.17
   502          3.64         15.15         14.03          1.11
   503          4.13         15.01         13.89          1.11
   504          4.64         15.34         13.93          1.41
   505          4.41         15.27         13.83          1.44
   506          4.68         15.21         13.87          1.34
   507          4.54         14.96         13.67          1.29
   508          4.59         14.45         13.22          1.23
   509          4.98         14.43         13.11          1.32
   510          5.79         14.23         12.99          1.23
   511          5.65         13.92         12.84          1.08
   512          5.50         13.63         12.54          1.10
   513          5.63         14.01         12.71          1.30
   514          5.15         13.96         12.67          1.28
   515          4.81         14.24         12.91          1.34
   516          4.76         14.26         12.96          1.30
   517          5.23         14.49         13.19          1.30
   518          5.09         14.65         13.48          1.18
   519          5.50         14.76         13.57          1.20
   520          5.88         15.00         13.79          1.21
   521          5.45         15.02         13.86          1.16
   522          5.90         14.99         13.94          1.04
   523          5.69         14.84         13.75          1.09
   524          5.69         15.19         14.15          1.04
   525          6.43         15.28         14.08          1.20
   526          5.52         15.58         14.47          1.11
   527          6.27         15.73         14.55          1.18
   528          6.24         15.32         14.22          1.09
   529          5.92         15.50         14.49          1.01
   530          5.62         15.69         14.65          1.04
   531          5.35         15.85         14.81          1.04
   532          4.93         15.90         14.85          1.04
   533          5.25         15.59         14.61          0.98
   534          5.71         15.46         14.50          0.96
   535          5.46         15.73         14.66          1.06
   536          6.23         15.60         14.45          1.15
   537          6.39         16.02         14.99          1.03
   538          6.21         16.19         15.12          1.06
   539          7.00         16.44         15.31          1.13
   540          6.49         16.62         15.33          1.29
   541          6.07         16.88         15.79          1.08
   542          5.61         17.17         16.33          0.84
   543          5.00         17.78         16.80          0.98
   544          5.24         18.17         17.19          0.98
   545          5.28         18.17         17.02          1.15
   546          5.76         17.61         16.63          0.98
   547          5.67         17.38         16.66          0.72
   548          5.34         17.66         16.96          0.70
   549          4.40         17.91         17.15          0.76
   550          4.30         17.92         17.23          0.69
   551          5.07         18.36         17.67          0.69
   552          5.02         18.23         17.58          0.65
   553          5.10         18.18         17.40          0.77
   554          5.63         18.63         17.76          0.88
   555          5.74         18.66         17.90          0.76
   556          5.36         18.48         17.88          0.60
   557          5.20         18.62         17.95          0.67
   558          5.42         18.69         17.90          0.79
   559          5.82         18.27         17.46          0.81
   560          5.82         18.02         17.12          0.89
   561          5.72         17.29         16.33          0.96
   562          6.66         17.41         16.50          0.91
   563          6.43         17.18         16.41          0.77
   564          6.56         17.25         16.58          0.67
   565          6.85         17.02         16.35          0.67
   566          6.36         17.18         16.49          0.69
   567          6.21         17.15         16.34          0.81
   568          6.66         17.58         16.69          0.89
   569          6.48         17.68         16.84          0.84
   570          6.42         17.86         17.00          0.86
   571          6.42         18.01         17.15          0.86
   572          7.24         18.10         17.19          0.91
   573          7.55         18.16         17.42          0.74
   574          6.87         17.87         17.11          0.76
   575          6.57         17.63         16.76          0.87
   576          6.42         17.59         16.73          0.86
   577          6.05         17.34         16.57          0.77
   578          6.38         17.30         16.52          0.77
   579          7.08         16.71         15.94          0.77
   580          7.57         16.21         15.59          0.62
   581          8.34         16.19         15.64          0.55
   582          7.94         15.86         15.25          0.62
   583          8.08         16.03         15.40          0.63
   584          7.91         16.09         15.37          0.72
   585          7.59         16.51         15.80          0.70
   586          8.37         16.50         15.81          0.69
   587          8.78         16.86         16.10          0.75
   588          8.26         17.09         16.45          0.63
   589          7.83         17.26         16.70          0.57
   590          7.63         17.48         16.83          0.65
   591          8.00         17.86         17.14          0.72
   592          8.41         18.06         17.41          0.65
   593          7.90         18.17         17.48          0.69
   594          6.52         18.69         18.07          0.62
   595          5.80         18.63         18.01          0.62
   596          6.05         18.56         17.94          0.62
   597          6.61         19.21         18.50          0.70
   598          7.00         19.15         18.29          0.86
   599          7.66         18.85         18.09          0.76
   600          7.96         19.17         18.58          0.59
   601          7.34         19.45         18.91          0.53
   602          7.57         19.85         19.32          0.53
   603          7.97         19.95         19.41          0.53
   604          7.06         20.19         19.47          0.72
   605          6.06         19.94         19.14          0.81
   606          6.17         19.49         18.81          0.67
   607          6.30         19.91         19.17          0.74
   608          6.54         20.36         19.58          0.78
   609          6.59         20.92         20.18          0.74
   610          6.92         20.39         19.76          0.64
   611          6.27         20.47         19.83          0.64
   612          5.50         21.11         20.56          0.55
   613          6.17         21.62         20.99          0.64
   614          5.59         21.75         21.10          0.65
   615          4.85         21.55         20.93          0.62
   616          6.49         21.46         20.93          0.53
   617          7.08         21.61         21.13          0.48
   618          6.61         21.29         20.70          0.58
   619          6.20         21.15         20.56          0.58
   620          5.98         21.05         20.53          0.52
   621          6.22         21.22         20.78          0.45
   622          6.67         20.87         20.24          0.64
   623          5.89         20.73         19.92          0.81
   624          6.74         20.12         19.42          0.70
   625          6.97         20.07         19.37          0.70
   626          5.68         19.69         19.04          0.65
   627          6.71         19.58         19.08          0.50
   628          7.48         19.31         18.78          0.53
   629          7.74         19.02         18.51          0.51
   630          7.73         19.02         18.49          0.53
   631          8.88         18.88         18.33          0.55
   632          9.60         18.51         18.03          0.48
   633          7.88         18.21         17.79          0.41
   634          7.69         18.05         17.69          0.36
   635          8.52         18.12         17.86          0.26
   636          7.16         18.16         17.76          0.39
   637          7.96         18.25         17.79          0.46
   638          9.80         18.01         17.60          0.41
   639          9.49         18.00         17.57          0.43
   640         10.81         18.43         17.88          0.55
   641         11.32         18.03         17.43          0.60
   642          8.94         17.71         17.27          0.45
   643          8.52         17.54         17.11          0.43
   644          9.53         17.28         16.92          0.36
   645          9.29         16.98         16.64          0.34
   646          8.99         17.48         17.16          0.33
   647          9.33         17.62         17.27          0.34
   648          9.59         17.35         16.99          0.36
   649          9.13         16.85         16.49          0.36
   650          8.91         16.80         16.37          0.43
   651          9.55         16.80         16.37          0.43
   652          9.74         16.88         16.49          0.40
   653          8.87         17.35         16.96          0.40
   654          8.85         17.55         17.17          0.38
   655          9.80         17.84         17.48          0.36
   656         10.02         18.46         18.10          0.36
   657         10.05         18.45         18.14          0.31
   658          9.68         18.79         18.50          0.29
   659          8.30         18.54         18.18          0.36
   660          7.95         18.76         18.31          0.45
   661          7.58         18.18         17.84          0.34
   662          8.01         18.55         18.17          0.38
   663          9.26         18.52         18.22          0.29
   664          9.00         18.94         18.66          0.28
   665          8.12         18.92         18.63          0.29
   666          7.93         19.27         18.94          0.33
   667          9.43         19.51         19.17          0.34
   668          9.55         19.98         19.65          0.33
   669          8.64         20.31         20.03          0.27
   670          8.24         20.48         20.24          0.24
   671          7.87         20.70         20.49          0.21
   672          6.96         20.85         20.52          0.33
   673          6.99         21.14         20.79          0.34
   674          7.30         21.07         20.75          0.33
   675          7.84         21.15         20.77          0.38
   676          7.29         21.27         20.85          0.41
   677          6.13         21.60         21.11          0.50
   678          7.38         21.57         21.11          0.46
   679          7.00         21.37         21.01          0.36
   680          7.25         21.53         21.32          0.21
   681          8.08         21.30         21.07          0.22
   682          7.28         20.85         20.56          0.29
   683          7.40         20.55         20.19          0.36
   684          6.92         20.00         19.61          0.39
   685          7.09         20.13         19.79          0.34
   686          7.75         20.32         19.91          0.41
   687          7.41         20.22         19.76          0.46
   688          7.39         20.31         19.91          0.39
   689          7.31         20.38         20.04          0.34
   690          7.46         20.10         19.79          0.31
   691          7.58         19.82         19.41          0.41
   692          7.74         20.02         19.67          0.34
   693          8.36         19.87         19.58          0.29
   694          8.75         19.43         19.09          0.34
   695          8.22         19.42         18.98          0.45
   696          8.25         18.98         18.54          0.45
   697          8.93         18.51         18.05          0.46
   698          8.28         18.21         17.80          0.41
   699          8.69         18.11         17.77          0.34
   700          9.08         17.96         17.64          0.33
   701          8.79         18.00         17.62          0.38
   702          7.93         18.39         18.04          0.34
   703          8.31         18.50         18.14          0.36
   704          9.27         18.73         18.35          0.38
   705          8.35         18.84         18.48          0.36
   706          7.28         18.78         18.45          0.33
   707          7.85         18.58         18.20          0.38
   708          8.52         18.92         18.61          0.31
   709          8.30         18.94         18.57          0.38
   710          8.08         18.77         18.39          0.38
   711          9.33         18.74         18.39          0.34
   712          9.38         18.77         18.44          0.33
   713          9.25         18.63         18.37          0.26
   714          8.40         19.02         18.74          0.27
   715          7.72         19.21         18.92          0.29
   716          7.36         19.27         19.01          0.26
   717          6.99         19.66         19.35          0.31
   718          8.14         19.93         19.66          0.27
   719          8.06         20.04         19.77          0.28
   720          7.02         20.19         19.90          0.29
   721          7.17         19.93         19.62          0.31
   722          6.59         20.20         19.82          0.38
   723          6.76         20.42         19.99          0.43
   724          7.57         20.65         20.25          0.40
   725          7.67         20.35         20.06          0.29
   726          7.48         20.57         20.24          0.33
   727          6.85         20.63         20.30          0.33
   728          6.97         20.95         20.62          0.33
   729          6.86         20.85         20.57          0.28
   730          6.56         20.97         20.69          0.28
   731          6.62         20.83         20.54          0.29
   732          6.62         21.11         20.76          0.34
   733          6.65         20.92         20.52          0.40
